10.02.2016 11:08:29; WARNING; 0; ConfigMgr запущен
11.02.2016 15:47:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:47:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:47:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:47:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:47:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:47:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:47:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:47:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:48:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:49:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:41; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:50:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:51:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:51:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:51:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:51:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:51:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:51:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:51:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:51:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:06; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:26; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:41; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:47; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:52:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:53:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:53:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:53:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:54:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:54:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:54:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:54:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:54:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:54:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:54:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:54:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:55:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:56:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:57:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:58:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:59:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:59:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:59:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:59:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:59:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:59:32; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:59:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:59:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:00:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:00:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:00:47; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:00:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:01:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:01:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:01:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:01:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:01:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:02:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:02:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:02:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:02:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:02:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:02:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:03:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:03:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:03:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:03:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:03:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:03:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:03:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:04:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:04:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:04:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:04:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:04:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:04:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:04:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:04:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:05:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:05:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:05:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:05:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:05:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:05:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:05:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:05:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:06:06; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:06:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:06:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:06:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:06:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:06:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:06:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:47; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:07:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:08:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:08:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:08:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:08:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:08:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:08:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:08:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:08:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:09:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:09:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:09:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:09:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:09:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:26; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:10:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:11:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:11:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:11:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:11:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:11:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:11:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:11:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:11:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:12:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:26; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:13:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:26; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:32; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:14:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:19; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:15:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:16:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:16:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:16:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:16:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:16:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:16:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:16:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:17:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:17:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:17:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:17:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:17:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:17:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:19; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:18:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:19:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:19:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:19:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:19:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:19:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:19:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:19:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:19:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:20:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:20:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:20:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:20:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:20:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:20:41; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:20:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:20:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:19; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:21:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:41; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:47; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:22:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:23:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:24:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:41; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:25:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:19; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:26:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:26; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:27:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:28:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:29:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:30:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:31:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:31:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:31:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:31:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:31:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:31:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:31:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:32:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:32:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 16:32:19; WARNING; 0; Invalid IMEI: 866104021914216
